"Action","Type","Status","RelativePath","Name","Extension","SourcePath","TargetPath","SourceSize","TargetSize","SizeDifference","SourceModified","TargetModified","Recommendation","Notes"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\G&L Shower Glass\G&L Shower Glass Master Bath Invoice 7-16-25 ($1480).pdf","G&L Shower Glass Master Bath Invoice 7-16-25 ($1480).pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\G&L Shower Glass\G&L Shower Glass Master Bath Invoice 7-16-25 ($1480).pdf","72.45 KB","0 B","72.45 KB","7/17/2025 10:48:04 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Toilet\Loupusuo Smart Toilet Bidet Model 2014C e 7-10-25.msg","Loupusuo Smart Toilet Bidet Model 2014C e 7-10-25.msg",".msg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Toilet\Loupusuo Smart Toilet Bidet Model 2014C e 7-10-25.msg","107.00 KB","0 B","107.00 KB","7/10/2025 9:21:55 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\# 12 Air Massage- Warning-Salts-11-23-21.pdf","# 12 Air Massage- Warning-Salts-11-23-21.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\# 12 Air Massage- Warning-Salts-11-23-21.pdf","1.81 MB","0 B","1.81 MB","7/9/2025 8:54:25 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\# 7Air Massage Purge Cycle.pdf","# 7Air Massage Purge Cycle.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\# 7Air Massage Purge Cycle.pdf","1.99 MB","0 B","1.99 MB","7/9/2025 8:54:46 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\Air Massage Guidline Instructions.pdf","Air Massage Guidline Instructions.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\Air Massage Guidline Instructions.pdf","121.05 KB","0 B","121.05 KB","7/9/2025 8:54:44 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\Carver Tub SOD6941 Overflow Drain Installation Warr e 7-9-25.msg","Carver Tub SOD6941 Overflow Drain Installation Warr e 7-9-25.msg",".msg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\Carver Tub SOD6941 Overflow Drain Installation Warr e 7-9-25.msg","99.50 KB","0 B","99.50 KB","7/9/2025 9:44:26 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\Carverinstallationguide.pdf","Carverinstallationguide.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\Carverinstallationguide.pdf","1.62 MB","0 B","1.62 MB","7/9/2025 8:54:37 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\CARVER-TUBS-CARE-CLEANING (3).pdf","CARVER-TUBS-CARE-CLEANING (3).pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\CARVER-TUBS-CARE-CLEANING (3).pdf","101.94 KB","0 B","101.94 KB","7/9/2025 8:54:33 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\Electrical Requirements.pdf","Electrical Requirements.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\Electrical Requirements.pdf","299.18 KB","0 B","299.18 KB","7/9/2025 8:54:28 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\LED Instructions.pdf","LED Instructions.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\LED Instructions.pdf","110.78 KB","0 B","110.78 KB","7/9/2025 8:54:31 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\MOR-Mortar Install Guide_Warranty.pdf","MOR-Mortar Install Guide_Warranty.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Bathroom Design Ideas\Tub & Shower Design Photos & Info\Carver Tub SOD6941\MOR-Mortar Install Guide_Warranty.pdf","1.10 MB","0 B","1.10 MB","7/9/2025 8:54:39 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Kitchen Design Ideas\Aria Stone Options\Aria Kitchen Stone Options\1804 Redwing Fire Pit Stone Measurements 5-14-25.jpg","1804 Redwing Fire Pit Stone Measurements 5-14-25.jpg",".jpg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Kitchen Design Ideas\Aria Stone Options\Aria Kitchen Stone Options\1804 Redwing Fire Pit Stone Measurements 5-14-25.jpg","244.39 KB","0 B","244.39 KB","7/3/2025 4:27:44 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Kitchen Design Ideas\Aria Stone Options\Aria Kitchen Stone Options\Evo-Lite Auragami Flexible Backlight Sheet Config e 7-3-25.msg","Evo-Lite Auragami Flexible Backlight Sheet Config e 7-3-25.msg",".msg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Kitchen Design Ideas\Aria Stone Options\Aria Kitchen Stone Options\Evo-Lite Auragami Flexible Backlight Sheet Config e 7-3-25.msg","5.91 MB","0 B","5.91 MB","7/3/2025 4:37:19 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\1804 Redwing Peter landscaping Scope of Work Pricing Update e 7-4-23.msg","1804 Redwing Peter landscaping Scope of Work Pricing Update e 7-4-23.msg",".msg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\1804 Redwing Peter landscaping Scope of Work Pricing Update e 7-4-23.msg","74.50 KB","0 B","74.50 KB","7/4/2023 6:30:47 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\1804 Redwing Peter landscaping Service Quote Update e 3-6-23.msg","1804 Redwing Peter landscaping Service Quote Update e 3-6-23.msg",".msg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\1804 Redwing Peter landscaping Service Quote Update e 3-6-23.msg","4.04 MB","0 B","4.04 MB","3/6/2023 8:27:08 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\BBQ Brushed Stainless Steel Access Door 17W x 24H.jpg","BBQ Brushed Stainless Steel Access Door 17W x 24H.jpg",".jpg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\BBQ Brushed Stainless Steel Access Door 17W x 24H.jpg","64.58 KB","0 B","64.58 KB","4/24/2023 2:23:56 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\BBQ Outdoor Kitchen Access Doors Stainless Steel 24 in L x 17 in H.jpg","BBQ Outdoor Kitchen Access Doors Stainless Steel 24 in L x 17 in H.jpg",".jpg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\BBQ Outdoor Kitchen Access Doors Stainless Steel 24 in L x 17 in H.jpg","51.77 KB","0 B","51.77 KB","4/24/2023 3:04:40 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Crape Myrtle Trees\Fossil Creek Landscape Tree Watering Guide 2023.pdf","Fossil Creek Landscape Tree Watering Guide 2023.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Crape Myrtle Trees\Fossil Creek Landscape Tree Watering Guide 2023.pdf","146.33 KB","0 B","146.33 KB","9/4/2023 10:48:11 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\How much does sod cost info e 9-22-23.msg","How much does sod cost info e 9-22-23.msg",".msg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\How much does sod cost info e 9-22-23.msg","131.50 KB","0 B","131.50 KB","9/22/2023 6:38:23 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Landscaping Service Landscaping and Stonework Proposal 3-3-23 Blank.docx","Landscaping Service Landscaping and Stonework Proposal 3-3-23 Blank.docx",".docx","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Landscaping Service Landscaping and Stonework Proposal 3-3-23 Blank.docx","15.55 KB","0 B","15.55 KB","3/18/2023 2:27:22 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal & Punch List e 9-22-23.msg","Peter Landscaping and Stonework Proposal & Punch List e 9-22-23.msg",".msg","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal & Punch List e 9-22-23.msg","406.00 KB","0 B","406.00 KB","9/22/2023 6:04:33 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 7-3-23.xlsx","Peter Landscaping and Stonework Proposal 7-3-23.xlsx",".xlsx","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 7-3-23.xlsx","21.10 KB","0 B","21.10 KB","7/4/2023 6:29:51 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 7-8-23.pdf","Peter Landscaping and Stonework Proposal 7-8-23.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 7-8-23.pdf","1.78 MB","0 B","1.78 MB","9/20/2023 1:35:39 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 8-16-23.xlsx","Peter Landscaping and Stonework Proposal 8-16-23.xlsx",".xlsx","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 8-16-23.xlsx","21.28 KB","0 B","21.28 KB","8/16/2023 11:14:41 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-18-23.xlsx","Peter Landscaping and Stonework Proposal 9-18-23.xlsx",".xlsx","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-18-23.xlsx","31.29 KB","0 B","31.29 KB","9/22/2023 5:19:21 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-20-23.pdf","Peter Landscaping and Stonework Proposal 9-20-23.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-20-23.pdf","158.39 KB","0 B","158.39 KB","9/22/2023 5:43:57 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-20-23.xlsx","Peter Landscaping and Stonework Proposal 9-20-23.xlsx",".xlsx","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-20-23.xlsx","32.15 KB","0 B","32.15 KB","9/22/2023 6:37:24 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-22-23.pdf","Peter Landscaping and Stonework Proposal 9-22-23.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-22-23.pdf","158.08 KB","0 B","158.08 KB","9/23/2023 10:49:24 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-22-23.xlsx","Peter Landscaping and Stonework Proposal 9-22-23.xlsx",".xlsx","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-22-23.xlsx","32.16 KB","0 B","32.16 KB","9/23/2023 10:48:57 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-27-23 FEx.pdf","Peter Landscaping and Stonework Proposal 9-27-23 FEx.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-27-23 FEx.pdf","3.87 MB","0 B","3.87 MB","9/29/2023 9:09:40 AM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-27-23.pdf","Peter Landscaping and Stonework Proposal 9-27-23.pdf",".pdf","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-27-23.pdf","176.67 KB","0 B","176.67 KB","9/27/2023 2:20:11 PM","","Copy to target","File missing from Target"
"C","File","OnlyInSource","Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-27-23.xlsx","Peter Landscaping and Stonework Proposal 9-27-23.xlsx",".xlsx","","D:\DB+\Cameron Tapley\CDT Personal\Cameron Vaio\Documents\My Documents\Cameron\1804 Redwing\Landscape+\Landscape Front & Backyard Areas+\Royal Garden (Peter landscaping)+\Peter Landscaping and Stonework Proposal 9-27-23.xlsx","32.33 KB","0 B","32.33 KB","9/28/2023 11:06:35 AM","","Copy to target","File missing from Target"
